Brand,Model,Year,category_group,cluster,PC1,PC2
harley-davidson,heritage classic,2020,Cruiser,4,1.0336533793370248,-2.095990306319819
harley-davidson,heritage classic,2021,Cruiser,4,1.287497708608035,-2.202619971880689
harley-davidson,heritage classic 114,2021,Cruiser,4,1.5636927324100725,-2.165543812882956
harley-davidson,heritage softail classic,2015,Touring,4,1.6376700653229965,-3.551811267016617
harley-davidson,heritage softail classic,2016,Touring,4,1.8332108278215389,-3.6113869585083576
harley-davidson,heritage softail classic,2017,Touring,4,1.9456734739673658,-3.5706164441225003
harley-davidson,iron 883,2020,Cruiser,1,-0.6116027765598727,-1.5621656650826312
harley-davidson,iron 883,2021,Cruiser,1,-0.4018669797567667,-1.6000415390270506
harley-davidson,iron 883,2022,Cruiser,1,-0.4018669797567667,-1.6000415390270506
harley-davidson,low rider,2020,Cruiser,4,1.28800141895877,-1.9023002949370136
harley-davidson,night rod special,2016,Standard / Naked,4,2.620851863303996,-1.6815722732094427
harley-davidson,night rod special,2017,Standard / Naked,4,2.568417914103219,-1.6721033047233378
harley-davidson,pan america 1250,2021,Adventure / Dual Sport,6,3.4473050428020025,-0.3077049420763036
harley-davidson,pan america 1250,2022,Adventure / Dual Sport,6,3.4606285222303783,-0.10298589265192538
harley-davidson,pan america 1250 special,2022,Adventure / Dual Sport,6,3.466324266262148,-0.22644536693800824
harley-davidson,road glide,2015,Touring,4,2.2916562546715045,-3.7652879098136607
harley-davidson,road glide,2016,Touring,4,2.3434175390998693,-3.77341755163414
harley-davidson,road glide,2017,Touring,4,2.599767895405296,-3.8543726963045795
harley-davidson,road glide,2018,Touring,4,2.3359741856809046,-3.7710759376403935
harley-davidson,road glide,2019,Touring,4,2.4131407800045954,-3.968894408348896
harley-davidson,road glide,2020,Touring,4,2.5180086784061486,-3.987832345321106
harley-davidson,road glide,2021,Touring,4,2.6228765768077014,-4.006770282293315
harley-davidson,road glide,2022,Touring,4,2.465574729205372,-3.978363376835001
harley-davidson,road glide limited,2020,Touring,4,2.7416599687028005,-4.082681680757877
harley-davidson,road glide limited,2021,Touring,4,2.717753848654064,-4.127241566248693
harley-davidson,road glide limited,2022,Touring,4,2.717753848654064,-4.127241566248693
harley-davidson,road glide special,2015,Touring,4,2.1867883562699513,-3.746349972841451
harley-davidson,road glide special,2016,Touring,4,2.518768628348295,-3.7898576427284554
harley-davidson,road glide special,2017,Touring,4,2.6056651600282574,-3.851845083912042
harley-davidson,road glide special,2018,Touring,4,2.5981439316847874,-3.818420780070918
harley-davidson,road glide special,2019,Touring,4,2.5488218682258075,-3.866717149943892
harley-davidson,road glide special,2020,Touring,4,2.8160672038477923,-3.7284240800952126
harley-davidson,road glide special,2021,Touring,4,2.718362519892068,-3.7019754256011392
harley-davidson,road glide special,2022,Touring,4,2.6945411073080914,-3.8563351712729688
harley-davidson,road glide ultra,2016,Touring,4,2.6266657481505122,-3.839351464664916
harley-davidson,road glide ultra,2017,Touring,4,2.4336203534686143,-3.701238355892372
harley-davidson,road glide ultra,2018,Touring,4,2.3225452244463285,-3.6987950068556525
harley-davidson,road glide ultra,2019,Touring,4,2.7687811016133743,-3.908244996702295
harley-davidson,road king,2015,Touring,4,2.2323134996717062,-3.759263336309093
harley-davidson,road king,2016,Touring,4,2.533123947790561,-3.5949174810829354
harley-davidson,road king,2017,Touring,4,2.348892367797463,-3.6728832393702415
harley-davidson,road king,2018,Touring,4,2.427683500145692,-3.6574620428828695
harley-davidson,road king,2019,Touring,4,2.467359060262061,-3.684280769024106
harley-davidson,road king,2020,Touring,4,2.519793009462838,-3.693749737510211
harley-davidson,road king,2021,Touring,4,2.643629802948241,-3.888457801661931
harley-davidson,road king,2022,Touring,4,2.3814600569443583,-3.8411129592314066
harley-davidson,road king classic,2016,Touring,4,2.4282560493890077,-3.5759795441107256
harley-davidson,road king classic,2018,Touring,4,2.4842644546891313,-3.6119353541498427
harley-davidson,road king special,2018,Touring,4,2.62964991143962,-3.723891370887977
harley-davidson,road king special,2019,Touring,4,2.462802227430523,-3.780828427085072
harley-davidson,road king special,2020,Touring,4,2.761935085741156,-3.611745649087269
harley-davidson,road king special,2021,Touring,4,2.637424549093816,-3.6808885185027216
harley-davidson,road king special,2022,Touring,4,2.637424549093816,-3.6808885185027216
harley-davidson,roadster,2020,Standard / Naked,1,0.27311717420807724,-1.167326906868481
harley-davidson,softail breakout,2015,Cruiser,4,1.3410134318117208,-2.9164805747496634
harley-davidson,softail breakout,2016,Cruiser,4,1.1837115842093915,-2.888073669291349
harley-davidson,softail breakout,2017,Cruiser,4,1.1326429887466853,-2.9277309728530714
harley-davidson,softail breakout,2018,Cruiser,4,0.8704248586057381,-1.8810796757054566
harley-davidson,softail breakout,2019,Cruiser,4,0.9395224724861722,-1.8950008585642226
harley-davidson,softail breakout 114,2018,Cruiser,4,0.958261512900302,-1.8052695208054443
harley-davidson,softail breakout 114,2019,Cruiser,4,0.9058275636995257,-1.7958005523193394
harley-davidson,softail deluxe,2015,Cruiser,4,1.1197777383800407,-3.033901685204679
harley-davidson,softail deluxe,2016,Cruiser,4,1.3380368117892154,-2.8859082402558416
harley-davidson,softail deluxe,2017,Cruiser,4,1.3061137416254607,-2.8556943332636635
harley-davidson,softail deluxe,2018,Cruiser,4,1.6282821910374299,-2.6579833588251693
harley-davidson,softail deluxe,2019,Cruiser,4,1.7334365329671562,-2.787495835319423
harley-davidson,softail fat bob,2018,Cruiser,4,0.8318020928352601,-1.6723033425021079
harley-davidson,softail fat bob,2019,Cruiser,4,0.5170459208117589,-1.6158780562043396
harley-davidson,softail fat bob 114,2018,Cruiser,4,1.0434073355744151,-1.5668505292443478
harley-davidson,softail fat bob 114,2019,Cruiser,4,1.0242468856084899,-1.6156730753647046
harley-davidson,softail fat bob dark custom,2018,Cruiser,4,1.0084148172244498,-2.548252866424054
harley-davidson,softail fat boy,2015,Cruiser,4,1.2371569596368333,-2.9977970934486238
harley-davidson,softail fat boy,2016,Cruiser,4,1.408201167438768,-2.796524207826228
harley-davidson,softail fat boy,2017,Cruiser,4,1.1909464694328693,-2.9088040762173666
harley-davidson,softail fat boy,2018,Cruiser,4,1.5750611440115305,-2.6797286938836886
harley-davidson,softail fat boy,2019,Cruiser,4,1.3127389211888059,-2.632772376072025
harley-davidson,softail fat boy 114,2018,Cruiser,4,1.714067126829659,-2.6145654257914615
harley-davidson,softail fat boy 114,2019,Cruiser,4,1.6616331776288826,-2.6050964573053568
harley-davidson,softail fat boy s,2017,Cruiser,4,1.481841297847221,-2.1662714294278405
harley-davidson,softail fat boy special,2015,Cruiser,4,1.0483333479244115,-2.2811142445454173
harley-davidson,softail fat boy special,2016,Cruiser,4,1.0546811698095115,-2.2948603647525814
harley-davidson,softail heritage classic,2018,Cruiser,4,1.0694236638581438,-2.101007060433263
harley-davidson,softail heritage classic,2019,Cruiser,4,1.4006910237424604,-2.162273085722553
harley-davidson,softail heritage classic 114,2018,Cruiser,4,1.4691874997215464,-2.0845037283914616
harley-davidson,softail heritage classic 114,2019,Cruiser,4,1.4672019750162684,-2.087225829166758
harley-davidson,softail heritage classic 114,2020,Cruiser,4,1.56313684369883,-2.164048670765904
harley-davidson,softail low rider,2018,Cruiser,4,1.3069555619813897,-1.9032533592966567
harley-davidson,softail low rider,2019,Cruiser,4,1.1306995713564407,-1.8738933894786989
harley-davidson,softail low rider s,2020,Cruiser,4,1.3283856685396989,-2.0997594797822563
harley-davidson,softail slim,2015,Cruiser,4,1.378961531177598,-2.8941508150984006
harley-davidson,softail slim,2016,Cruiser,4,1.4159045538883446,-2.903849532192578
harley-davidson,softail slim,2017,Cruiser,4,0.6975475072094425,-2.3026532718712502
harley-davidson,softail slim,2018,Cruiser,4,1.1385181258925454,-2.0484468658347104
harley-davidson,softail slim,2019,Cruiser,4,1.2768658304722555,-2.0759007069333815
harley-davidson,softail slim,2020,Cruiser,4,1.2154988515524878,-2.124316643074213
harley-davidson,softail slim,2021,Cruiser,4,1.2154988515524878,-2.124316643074213
harley-davidson,softail slim s,2016,Cruiser,4,1.326282678736738,-2.148981134505613
harley-davidson,softail slim s,2017,Cruiser,4,1.370887454299158,-2.1661015661169283
harley-davidson,softail street bob,2018,Cruiser,4,0.6493828945358462,-1.713144472134945
harley-davidson,softail street bob,2019,Cruiser,4,0.6492304177170041,-1.7135329967538055
harley-davidson,softail street bob dark custom,2018,Cruiser,1,0.6723557493819816,-1.7046097943280263
harley-davidson,sport glide,2018,Cruiser,4,1.5263492905270004,-2.6461410151363602
harley-davidson,sport glide,2019,Cruiser,4,1.506097496840428,-2.776770575165827
harley-davidson,sport glide,2020,Cruiser,4,1.401229598438875,-2.757832638193617
harley-davidson,sport glide,2021,Cruiser,4,1.7242413643927836,-2.8166782939871466
harley-davidson,sportster 1200 custom,1999,Cruiser,1,-0.5493875290113335,-1.198912641001159
harley-davidson,sportster 1200 custom,2015,Cruiser,1,-0.7295908198733024,-1.1177485047195066
harley-davidson,sportster 1200 custom,2016,Cruiser,2,-0.9638210509251248,-1.0828381469950332
harley-davidson,sportster 1200 custom,2017,Cruiser,1,-0.8065192033227953,-1.1112450524533477
harley-davidson,sportster 1200 custom,2018,Cruiser,1,0.4336014930787595,-1.4000102474961726
harley-davidson,sportster 1200 custom,2019,Cruiser,1,0.19648050586144009,-1.3592080108620042
harley-davidson,sportster 883 roadster,2014,Cruiser,2,-1.403940543622527,-0.9102807259658122
harley-davidson,sportster forty-eight,2015,Cruiser,1,-0.6065981859938402,-1.3214655316126822
harley-davidson,sportster forty-eight,2016,Cruiser,1,-0.42242559432099086,-1.080974339584327
harley-davidson,sportster forty-eight,2017,Cruiser,1,-0.5292977979124518,-1.0645008147578372
harley-davidson,sportster forty-eight,2018,Cruiser,1,-0.3036998490662559,-1.1521791313817307
harley-davidson,sportster forty-eight,2019,Cruiser,1,-0.2595405490639473,-1.3848120268495465
harley-davidson,sportster forty-eight,2020,Cruiser,1,-0.3119744982647238,-1.3753430583634416
harley-davidson,sportster forty-eight dark custom,2016,Cruiser,1,-0.2604956440458768,-1.1487504750125939
harley-davidson,sportster forty-eight dark custom,2018,Cruiser,1,-0.32454593643896945,-1.2123240326811098
harley-davidson,sportster forty-eight special,2019,Cruiser,1,-0.27842226145978854,-1.1855586957071005
harley-davidson,sportster iron 883,2015,Cruiser,1,-0.7315578147978203,-1.5300267449814513
harley-davidson,sportster iron 883,2016,Cruiser,1,-0.3674649480426767,-1.575296360141939
harley-davidson,sportster iron 883,2017,Cruiser,1,-0.5037495968258362,-1.5530114833950193
harley-davidson,sportster iron 883,2018,Cruiser,1,-0.2867114521441735,-1.618559231599501
harley-davidson,sportster iron 883,2019,Cruiser,1,-0.6640367257606492,-1.5526966965965263
harley-davidson,sportster iron 883 dark custom,2015,Cruiser,1,-0.2900248874471448,-1.2040136279031624
harley-davidson,sportster iron 883 dark custom,2016,Cruiser,1,-0.30642257829623626,-1.1797495118578758
harley-davidson,sportster iron 883 dark custom,2018,Cruiser,1,-0.444013299746503,-1.5901523261411865
harley-davidson,sportster roadster,2017,Standard / Naked,1,0.004524882160222715,-1.11522811878576
harley-davidson,sportster roadster,2018,Standard / Naked,1,0.2142606789633287,-1.1531039927301794
harley-davidson,sportster roadster,2019,Standard / Naked,1,0.37798507260963027,-1.1862648438406909
harley-davidson,sportster roadster dark custom,2018,Standard / Naked,1,0.18749647871548655,-1.0797395621400478
harley-davidson,sportster s,2022,Sport,1,1.557198917745511,0.06238733447239844
harley-davidson,sportster seventy-two,2015,Cruiser,1,-0.41698023544346796,-1.2857617943924586
harley-davidson,sportster seventy-two,2016,Cruiser,1,-0.5269815783100023,-1.0228503928025658
harley-davidson,sportster seventy-two dark custom,2015,Cruiser,1,-0.2869741353117372,-1.1411308982388497
harley-davidson,sportster seventy-two dark custom,2016,Cruiser,1,-0.26481183230611977,-1.0701952352330901
harley-davidson,sportster superlow,2015,Cruiser,1,-0.49923247433350953,-1.6491194580956279
harley-davidson,sportster superlow,2016,Cruiser,1,-0.07976088072729746,-1.7248712059844666
harley-davidson,sportster superlow,2017,Cruiser,1,-0.07976088072729746,-1.7248712059844666
harley-davidson,sportster superlow,2018,Cruiser,1,-0.027326931526520947,-1.7343401744705715
harley-davidson,sportster superlow,2019,Cruiser,1,-0.06216049922305699,-1.7408866647442272
harley-davidson,sportster superlow  1200t,2015,Touring,4,0.9976605356932124,-2.8622497830838434
harley-davidson,sportster superlow  1200t,2016,Touring,4,0.8616342994163062,-2.7666896931936704
harley-davidson,sportster superlow  1200t,2017,Touring,4,1.0875209610262282,-2.7866900398555905
harley-davidson,sportster superlow  1200t,2018,Touring,4,1.087011632223145,-2.787987855356958
harley-davidson,street 750,2017,Cruiser,1,-0.5923970121382206,-1.1615742790673702
harley-davidson,street 750,2018,Cruiser,1,-0.5923970121382206,-1.1615742790673702
harley-davidson,street 750,2019,Cruiser,1,-0.38521908193818977,-0.8667904670252913
harley-davidson,street 750,2020,Cruiser,1,-0.7496988597405501,-1.1331673736090557
harley-davidson,street 750 dark custom,2016,Cruiser,1,-0.648125614426922,-1.0764399701676444
harley-davidson,street 750 dark custom,2018,Cruiser,1,-0.5923970121382206,-1.1615742790673702
harley-davidson,street bob,2020,Cruiser,4,0.8401645483163329,-1.7500672817197211
harley-davidson,street glide,2015,Touring,4,2.430883009326073,-3.869495341037182
harley-davidson,street glide,2016,Touring,4,2.200191003522796,-3.5564275284717755
harley-davidson,street glide,2017,Touring,4,2.6390674196783017,-3.6718851132312302
harley-davidson,street glide,2018,Touring,4,2.366801264359285,-3.609940159113399
harley-davidson,street glide,2019,Touring,4,2.314209519380869,-3.6008732684305333
harley-davidson,street glide,2020,Touring,4,2.590103419136566,-3.9085216660638857
harley-davidson,street glide,2021,Touring,4,2.694971317538119,-3.9274596030360955
harley-davidson,street glide,2022,Touring,4,2.4328015715342364,-3.8801147606055713
harley-davidson,street glide special,2015,Touring,4,2.3491607604948213,-3.6958752799068653
harley-davidson,street glide special,2016,Touring,4,2.474953790561166,-3.701934943850909
harley-davidson,street glide special,2017,Touring,4,2.621043819575857,-3.7867539754181307
harley-davidson,street glide special,2018,Touring,4,2.560542704278839,-3.7748503804904687
harley-davidson,street glide special,2019,Touring,4,2.564399009163885,-3.827791976797302
harley-davidson,street glide special,2020,Touring,4,2.885232364593964,-3.6978929278734793
harley-davidson,street glide special,2021,Touring,4,2.7089271926705067,-3.7852880286427384
harley-davidson,street glide special,2022,Touring,4,2.65649324346973,-3.7758190601566333
harley-davidson,street rod,2018,Cruiser,1,0.018905072040214452,-0.26471654909290016
harley-davidson,street rod,2019,Cruiser,1,0.07471783630936907,-0.275797410010394
harley-davidson,street rod,2020,Cruiser,1,0.07471783630936907,-0.275797410010394
harley-davidson,street rod dark custom,2018,Cruiser,1,0.07133902124099095,-0.27418551757900494
harley-davidson,superlow,2020,Cruiser,1,-0.06216049922305699,-1.7408866647442272
harley-davidson,superlow 120t,2020,Touring,4,1.0275052749421363,-3.0889534469249638
harley-davidson,ultra limited,2016,Touring,4,2.4489411175768736,-3.7414927176055617
harley-davidson,ultra limited,2017,Touring,4,2.451814574235215,-3.6925463319146856
harley-davidson,ultra limited,2018,Touring,4,2.7601090271412576,-3.765974007851244
harley-davidson,ultra limited,2019,Touring,4,2.6329249676596462,-3.799225263395927
harley-davidson,ultra limited,2020,Touring,4,2.6951046183232554,-3.846903405506703
harley-davidson,ultra limited,2021,Touring,4,2.856444283224208,-3.8833445676677787
harley-davidson,ultra limited,2022,Touring,4,2.856444283224208,-3.8833445676677787
harley-davidson,ultra limited low,2016,Touring,4,2.453119417364869,-4.00243707170531
harley-davidson,ultra limited low,2017,Touring,4,2.5014185482135787,-4.01177398179842
harley-davidson,ultra limited low,2018,Touring,4,2.4342493575067277,-4.016903732738997
harley-davidson,ultra limited low,2019,Touring,4,2.7349449623805784,-4.127938581049419
harley-davidson,v-rod muscle,2015,Cruiser,4,2.5798939353465817,-1.6318510213424946
harley-davidson,v-rod muscle,2016,Cruiser,4,2.6469100432212183,-1.3266515880719518
harley-davidson,v-rod muscle,2017,Cruiser,4,2.6469100432212183,-1.3266515880719518
harley-davidson,v-rod night rod special,2015,Standard / Naked,4,2.4635500157016663,-1.653165367751128
harley-davidson,vrsca v-rod,2002,Cruiser,1,1.6726702707262717,-0.5523593216207396
harley-davidson,vrscse screamin eagle v-rod,2006,Cruiser,4,1.928435253241054,-0.6980948409356812
harley-davidson,xl 1200 c sportster custom,2000,Cruiser,1,0.022271784300552638,-1.5816029387895696
harley-davidson,xl 1200 c sportster custom,2005,Cruiser,1,0.08485695344404291,-1.7971306859487888
harley-davidson,xl 1200 s sportster sport,2000,Cruiser,1,-0.09899453892424956,-1.3172351980970423
harley-davidson,xl 883 sportster,2004,Cruiser,1,-0.1693860708657285,-1.4196268115091975
harley-davidson,xl 883 sportster,2005,Cruiser,1,-0.029413240892832496,-1.0279374661518152
harley-davidson,xlh sportster 1200,1991,Cruiser,1,-0.6319666377150287,-1.448579268321654
harley-davidson,xlh sportster 883 custom - xl 53 c sportster custom,2000,Cruiser,1,-0.3115455687945892,-1.4138294191672578
