Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke,Gearbox,Bore (mm),Stroke (mm),Fuel capacity (lts),Fuel system,Fuel control,Cooling system,Transmission type,Dry weight (kg),Wheelbase (mm),Seat height (mm),Front brakes,Rear brakes,Front tire,Rear tire,Front suspension,Rear suspension,Color options,category_group,horsepower,torque_nm,displacement_cc,weight_lbs,seat_height_in,fuel_capacity_gal,rating_clean,power_to_weight,hp_per_cc,quality_score,value_score,beginner_score,performance_score,touring_score,commuting_score,utility_base,cluster
harley-davidson,cvo limited,2021,Touring,NA,1923,105,169,V2,four-stroke,6-speed,103.5,114.3,22.71,Injection. Electronic Sequential Port Fuel Injection,NA,Oil & air,Belt,411,1625,704,"Double disc. ABS, 4-piston","Single disc. ABS, 4-piston",130/60-B19,180/55-B18,Telescopic fork,Twin shocks,"Royal Purple/Royal Black Fade
",Touring,105,169,1923,906.0988199999999,27.716535433070867,5.99934612,3.5,0.11588140022078387,0.054602184087363496,70,4.07026315609155,20,15.831408457839228,100,50,46.95785211445981,4
harley-davidson,cvo pro street breakout,2017,Custom / cruiser,3.3,1801,92,151,V2,four-stroke,6-speed,101.6,111.1,18.9,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,318,1680,660,Single disc. ABS. 4-piston,Single disc. ABS. 2-piston,130/60-B19,240/40-R18,Telescopic fork,Twin shocks,"Starfire Pearl/Scorched Apple, White Gold Pearl/Starfire Black, Starfire Black
",Cruiser,92,151,1801,701.0691599999999,25.984251968503937,4.9928508,3.3,0.1312281373210027,0.05108273181565797,66,3.704457255511752,60,18.03123901591816,40,60,46.40780975397954,4
harley-davidson,cvo road glide,2021,Touring,NA,1923,105,171,V2,four-stroke,6-speed,103.5,114,22.71,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Belt,390.1,1625,658,Double disc. ABS. 4-piston,Single disc. ABS. 4-piston,130/60-B21,180/55-B18,Telescopic fork,Twin shocks,"Sunset Orange/Sunset Black Fade, Black Hole/red, Bronze Armour",Touring,105,171,1923,860.022262,25.905511811023622,5.99934612,3.5,0.12208986283194609,0.054602184087363496,70,4.07026315609155,20,16.721341326405174,100,50,47.18033533160129,4
harley-davidson,cvo road glide ultra,2016,Touring,3.1,1801,97.9,156,V2,four-stroke,6-speed,101.6,111.1,22.71,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Belt,422,1625,755,Double disc. ABS. 4-piston,Single disc. ABS. 4-piston,130/80-17,180/65-16,Telescopic fork,Twin shocks,"Ruby Red/Palladium Silver, Stardust Silver/Palladium Silver, Charcoal Slate/Carbon Dust",Touring,97.9,156,1801,930.3496399999999,29.7244094488189,5.99934612,3.1,0.10522925553021122,0.054358689616879514,62,4.044954753764949,60,14.304509727094313,100,50,55.376127431773575,4
harley-davidson,cvo street glide,2021,Touring,NA,1923,105,170,V2,four-stroke,6-speed,103.5,114.3,22.71,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Belt,376.9,1625,663,Double disc. ABS. 4-piston,Single disc. ABS. 4-piston,130/60-B19,180/55-B18,Telescopic fork,Twin shocks,"Bronze Armour, Great White Pearl, Sunset Orange/Sunset Black Fade",Touring,105,170,1923,830.9212779999999,26.10236220472441,5.99934612,3.5,0.12636576145062928,0.054602184087363496,70,4.07026315609155,20,17.3342567874052,100,50,47.3335641968513,4
harley-davidson,deluxe,2020,Custom / cruiser,3.3,1746,86,145,V2,four-stroke,6-speed,98.4,111.1,18.93,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,303,1631,680,Single disc. ABS. 4-piston,Single disc. ABS. 2-piston,MT90-B16,MU85-B16,Telescopic fork,Twin shocks,"Vivid Black,  Midnight Blue, Stone Washed White Pearl, Billiard Red/Vivid Black,  Scorched Orange/Silver Flux",Cruiser,86,145,1746,667.9998599999999,26.77165354330709,5.00077596,3.3,0.12874254195202978,0.049255441008018326,66,3.514531747817373,60,17.674949036362303,75,60,53.318737259090575,4
harley-davidson,dyna fat bob,2017,Custom / cruiser,3.3,1690,80,130,V2,four-stroke,6-speed,98.4,111.3,18.93,Injection. Electronic Sequential Port Fuel Injection (ESPFI),Double Overhead Cams/Twin Cam (DOHC),Air,Belt,307,1621,705,Double disc. 4-piston fixed. Optional ABS.,Single disc. 2-piston torque-free floating. Optional ABS.,130/90-B16,180/70-B16,Telescopic fork,Twin shocks,"Black Denim, Laguna Orange, Vivid Black, Red Iron Denim, Crushed Ice Denim",Cruiser,80,130,1690,676.8183399999999,27.755905511811026,5.00077596,3.3,0.11820010669332633,0.047337278106508875,66,3.3151611487936243,60,16.16377626476814,75,60,52.94094406619203,4
harley-davidson,dyna low rider,2017,Custom / cruiser,3.5,1690,77,125,V2,four-stroke,6-speed,98.3,111.1,17.79,Injection. ESPFI,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,298,1630,680,Single disc. 4-piston fixed.,Single disc. 2-piston torque-free floating,100/90-B19,160/70-B17,Telescopic fork,Twin shocks,"Vivid Black, Bonneville Blue/Phatom Blue, Billet Silver/Vivid Black, Velocity Red Sunglo",Cruiser,77,125,1690,656.9767599999999,26.77165354330709,4.69961988,3.5,0.11720353700182638,0.045562130177514794,70,3.1306552834780064,60,16.020926064995994,40,60,46.505231516249,4
harley-davidson,dyna low rider s,2017,Custom / cruiser,3.8,1801,97,156,V2,four-stroke,6-speed,101.6,111.1,17.8,Injection. ESPFI,NA,Air,Belt,293,1630,685,"Single disc. ABS, 4-piston fixed.","Single disc. ABS, 2-piston torque-free floating",100/90-B19,160/70-B17,Telescopic fork,Twin shocks,Vivid Black,Cruiser,97,156,1801,645.9536599999999,26.968503937007874,4.702261600000001,3.8,0.15016557070053604,0.05385896724042199,76,3.993014457421241,60,20.745766825173945,40,60,48.586441706293485,4
harley-davidson,dyna low rider s dark custom,2018,Custom / cruiser,NA,1801,97,156,V2,four-stroke,6-speed,101.6,111.1,18.9,Injection. ESPFI,NA,Air,Belt,293,1630,685,"Single disc. ABS, 4-piston fixed.","Single disc. ABS, 2-piston torque-free floating",100/90-B19,160/70-B17,Telescopic fork,Twin shocks,Vivid Black,Cruiser,97,156,1801,645.9536599999999,26.968503937007874,4.9928508,3.5,0.15016557070053604,0.05385896724042199,70,3.993014457421241,60,20.745766825173945,40,60,47.686441706293486,4
harley-davidson,dyna street bob,2017,Custom / cruiser,3.9,1690,77.5,130,V2,four-stroke,6-speed,98.4,111.1,17.8,Injection. ESPFI,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,291,1631,680,Single disc. 4-piston fixed,Single disc. 2-piston torque-free floating,100/90-B19,160/70-V17,Telescopic fork,Twin shocks,"Olive Gold, Charcoal Denim/Black Denim, Black Denim, Vivid Black,
Hard Candy Hot Rod Red Flake


Hard Candy Hot Rod Red Flake,
Charcoal Pearl,
",Cruiser,77.5,130,1690,641.54442,26.77165354330709,4.702261600000001,3.9,0.12080223533079752,0.04585798816568047,78,3.1614062610306095,60,16.536770345228398,40,60,47.8341925863071,4
harley-davidson,dyna street bob dark custom,2016,Custom / cruiser,NA,1690,76.4,134,V2,four-stroke,6-speed,95.3,111.3,17.79,Injection. ESPFI,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,289.9,1631,680,Single disc. Optional ABS.,Single disc. Optional ABS.,100/90-H19,160/70-V17,Telescopic fork,Twin shocks,Black,Cruiser,76.4,134,1690,639.1193379999999,26.77165354330709,4.69961988,3.5,0.1195394904480265,0.04520710059171598,70,3.0937541104148836,60,16.355766086014373,40,60,46.58894152150359,4
harley-davidson,dyna switchback,2016,Touring,3.6,1690,76.1,126,V2,four-stroke,6-speed,98.4,111.3,17.79,Injection. Electronic Sequential Port Fuel Injection (ESPFI),Double Overhead Cams/Twin Cam (DOHC),Air,Belt,315.7,1595,695,Double disc. 4-piston fixed. ABS.,Single disc. 2-piston torque-free floating.,130/70-B18,160/70-B17,Telescopic fork,Twin shocks,"Deep Jade Pearl, Velocity Red Sunglo, Vivid Black",Touring,76.1,126,1690,695.998534,27.36220472440945,4.69961988,3.6,0.10933931076354825,0.045029585798816565,72,3.075303523883321,60,14.893652881019726,100,50,57.02341322025493,4
harley-davidson,dyna wide glide,2017,Custom / cruiser,2.5,1690,80,130,V2,four-stroke,6-speed,98.4,111.3,17.79,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,295,1715,680,Single disc. 4-piston fixed. ABS.,Single disc. 2-piston torque-free floating. ABS.,80/90-21,180/60-B17,Telescopic fork,Twin shocks,"Black Quartz with flames, Vivid Black,  Velocity Red Sunglo with flames, Black Denim with flames.",Cruiser,80,130,1690,650.3629,26.77165354330709,4.69961988,2.5,0.12300824662661416,0.047337278106508875,50,3.3151611487936243,60,16.852984210645793,40,60,43.71324605266145,4
harley-davidson,electra glide standard,2022,Touring,NA,1746,90,150,V2,four-stroke,6-speed,100,111,22.71,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Belt,354.3,1625,663,Double disc. Optional ABS. 4-piston,Single disc. Optional ABS. 4-piston,130/80-B17,180/65-B16,49 mm Dual Bending Valve fork,Premium Low Hand-Adjustable Rear Suspension,Vivid Black,Touring,90,150,1746,781.096866,26.10236220472441,5.99934612,3.5,0.11522258495401518,0.05154639175257732,70,3.75264928304715,60,15.736972621315642,100,50,56.934243155328915,4
harley-davidson,electra glide ultra classic,2019,Touring,2.9,1746,90,150,V2,four-stroke,6-speed,100,111,22.71,Injection. ESPFI,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Belt,398,1625,740,Double disc. ABS. 4-piston,Single disc. ABS. 4-piston,130/80-B17,180/65-B16,Telescopic fork,Twin shocks,"Vivid Black, Twisted Cherry, Midnight Blue//Barracuda Silver, Wicked Red/Barracuda Silver, Kinetic Green",Touring,90,150,1746,877.4387599999999,29.133858267716537,5.99934612,2.9,0.10257126092765723,0.05154639175257732,58,3.75264928304715,60,13.923507712677596,100,50,54.6808769281694,4
harley-davidson,electra glide ultra classic low,2016,Touring,3.2,1688,87,138,V2,four-stroke,6-speed,98.4,111.3,22.71,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Belt,400.1,1625,686,Double disc. ABS. 4-piston,Single disc. ABS. 4-piston,130/80-17,180/65-16,Telescopic fork,Twin shocks,"Vivid Black, Purple Fire/Blackberry Smoke, Mysterious Red Sunglo/Velocity Red Sunglo, Amber Whiskey/Charcoal Pearl, Brillet Silver, Cosmic Blue Pearl, Superior Blue.",Touring,87,138,1688,882.068462,27.007874015748033,5.99934612,3.2,0.09863179985228857,0.05154028436018957,64,3.7520144910397257,60,13.35881785063292,100,50,55.439704462658234,4
harley-davidson,electra glide ultra limited,2015,Touring,3.8,1688,85.8,138,V2,four-stroke,6-speed,98.4,111.3,22.71,Injection. Electronic Sequential Port Fuel Injection,NA,Oil & air,Belt,400.1,1625,740,Double disc. ABS. 4-piston,Single disc. ABS. 2-piston,130/80-17,180/65-16,NA,NA,"Deep Jade Pearl, Brilliant Silver Pearl/Vivid Black, Mysterious Red Sunglo/Blackened Cayenne Sunglo, Vivid Black, Amber Whiskey/vivid Black, Radioactive Green, Superior Blue",Touring,85.8,138,1688,882.068462,29.133858267716537,5.99934612,3.8,0.0972713612336363,0.05082938388625592,76,3.6781247013754133,60,13.16380998504179,100,50,57.190952496260444,4
harley-davidson,electra glide ultra limited low,2015,Touring,4,1688,85.8,138,V2,four-stroke,6-speed,98.4,111.3,22.71,Injection. Electronic Sequential Port Fuel Injection,NA,Oil & air,Belt,400.1,1625,685,Double disc. ABS. 4-piston,Single disc. ABS. 2-piston,130/80-17,180/65-16,NA,NA,"Deep Jade Pearl, Brilliant Silver Pearl/Vivid Black, Mysterious Red Sunglo/Blackened Cayenne Sunglo, Vivid Black, Amber Whiskey/Vivid Black, Radioactive Green, Superior Blue, Dark Blue, Fire Engine Red, Arctic White, Cobcord Purple",Touring,85.8,138,1688,882.068462,26.968503937007874,5.99934612,4,0.0972713612336363,0.05082938388625592,80,3.6781247013754133,60,13.16380998504179,100,50,57.790952496260445,4
harley-davidson,fat bob 114,2022,Custom / cruiser,NA,1868,94,160,V2,four-stroke,6-speed,102,114,13.6,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,296.2,1615,704,Double disc. ABS. 4-piston.,Single disc. ABS. 2-piston.,150/80-16,180/70-B16,Single cartridge 43 mm inverted with aluminum fork triple clamps; triple rate spring,"Hidden, free piston, coil-over monoshock; 56mm stroke; toolless hydraulic preload adjustment","Vivid Black, White Sand Pearl",Cruiser,94,160,1868,653.0084439999999,27.716535433070867,3.5927392,3.5,0.1439491339870025,0.05032119914346895,70,3.625304841026515,60,19.854690933569604,40,60,47.4636727333924,4
harley-davidson,fat boy 114,2022,Custom / cruiser,3.5,1868,100,161,V2,four-stroke,6-speed,102,114,18.93,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,304.4,1666,658,Double disc. Optional ABS. 4-piston.,Single disc. Optional ABS. 2-piston.,160/60-R18,240/40-R18,Dual-bending valve 49 mm telescopic with aluminum fork triple clamps; dual rate spring; ´beer can´ covers,"Hidden, free piston, coil-over monoshock; 43mm stroke; toolless hydraulic preload adjustment","Vivid Black, Midnight Crimson/Vivid Black, Reef Blue",Cruiser,100,161,1868,671.0863279999999,25.905511811023622,5.00077596,3.5,0.14901212530737182,0.05353319057815846,70,3.9591537836211548,60,20.580429763205128,75,60,54.64510744080128,4
harley-davidson,fat boy s,2016,Custom / cruiser,3.1,1801,92.5,146,V2,four-stroke,6-speed,101.6,111.3,18.93,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,320,1630,670,Double disc. ABS. 4-piston.,Single disc. ABS. 4-piston.,140/75-R17,200/55-R17,Telescopic fork,Twin shocks,"Vivid Black, Black Denim",Cruiser,92.5,146,1801,705.4784,26.377952755905515,5.00077596,3.1,0.1311167003837396,0.05136035535813437,62,3.733312975702701,60,18.01526543285036,75,60,52.803816358212586,4
harley-davidson,fat boy special,2017,Custom / cruiser,NA,1690,75,126,V2,four-stroke,6-speed,98.4,111.1,18.93,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,320,1630,660,Double disc. ABS. 4-piston.,Single disc. ABS. 4-piston.,140/75-R17,200/55-R17,Telescopic fork,Twin shocks,"Vivid Black, Black Denim, Charcoal Denim, Red Iron Denim, Crushed Ice Denim",Cruiser,75,126,1690,705.4784,25.984251968503937,5.00077596,3.5,0.10631083814897806,0.04437869822485207,70,3.007651373267595,60,14.45954584195787,75,60,53.11488646048947,4
harley-davidson,forty-eight,2022,Custom / cruiser,NA,1202,65,99,V2,four-stroke,6-speed,88.9,96.8,7.9,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,247,1495,665,Single disc. Dual-piston. Optional ABS.,Single disc. Dual-piston. Optional ABS.,130/90-B16,150/80-B16,"49 mm fork set, free valve right hand and cartridge style left hand",Variable rate spring over 36mm piston nitrogen gas-charged emulsion style shock with thread style preload adjustment,"Vivid Black, Reef Blue, White Sand Pearl",Cruiser,65,99,1202,544.5411399999999,26.181102362204726,2.0869588,3.5,0.11936655511464205,0.054076539101497505,70,4.015628507687359,60,16.330977205585498,40,60,46.582744301396374,1
harley-davidson,freewheeler,2022,Custom / cruiser,NA,1868,100,165,V2,four-stroke,6-speed,102,114.3,22.71,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Oil & air,Belt,492,1670,665,Double disc. 4 piston caliper. ABS.,Single disc. 2-piston caliper. ABS.,130/60-B19,205/65-R15,"Telescopic fork, 49mm dual bending valve",Hand-adjustable emulsion rear suspension,"Vivid Black, Reef Blue, Midnight Crimson Red/Vivid Black",Cruiser,100,165,1868,1084.67304,26.181102362204726,5.99934612,3.5,0.09219368077960158,0.05353319057815846,70,3.9591537836211548,60,12.435965586978408,75,60,52.6089913967446,4
harley-davidson,fxdr 114,2020,Custom / cruiser,NA,1868,100,160,V2,four-stroke,6-speed,102,114.3,16.7,Injection. Electronic Sequential Port Fuel Injection (ESPFI),NA,NA,Chain,289,1735,720,Single disc. ABS. 4-piston.,Single disc. ABS. 2-piston.,120/70-ZR19,240/40-R18,Telescopic fork,Dual shocks,"White/black, Barracuda Silver Denim, Denim Black, Performance Orange, River Rock Grey Denim",Cruiser,100,160,1868,637.13518,28.34645669291339,4.4116724000000005,3.5,0.15695256381856046,0.05353319057815846,70,3.9591537836211548,60,21.71862735969686,40,60,47.92965683992421,4
harley-davidson,heritage classic,2021,Custom / cruiser,NA,1746,86,147,V2,four-stroke,6-speed,100,111.1,18.9,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,316.2,1630,668,Single disc. ABS. 4-piston,Single disc. ABS. 2-piston floating.,130/90-B16,150/80-B16,Telescopic fork,Twin shocks,"Vivid Black, Black Jack Metallic, Billiard Teal, Deadwood Green/Vivid Black, Midnight Crimson Red/Stone Washed White Pearl",Cruiser,86,147,1746,697.1008439999999,26.2992125984252,4.9928508,3.5,0.12336809048534161,0.049255441008018326,70,3.514531747817373,60,16.90456491548203,40,60,46.7261412288705,4
harley-davidson,heritage classic 114,2021,Custom / cruiser,3.6,1868.2,94,161,V2,four-stroke,6-speed,102,114.3,18.9,Injection. Electronic Sequential Port Fuel Injection,Double Overhead Cams/Twin Cam (DOHC),Air,Belt,316.2,1630,668,Single disc. ABS. 4-piston fixed,Single disc. ABS. 2-piston floating.,130/90-B16,150/80-B16,Telescopic fork,Twin shocks,"Vivid Black, Black Jack Metallic, Billiard Teal, Deadwood Green/Vivid Black, Midnight Crimson Red/Stone Washed White Pearl",Cruiser,94,161,1868.2,697.1008439999999,26.2992125984252,4.9928508,3.6,0.13484419192583852,0.05031581201156193,72,3.6247449116719865,60,18.549571177826795,40,60,47.4373927944567,4
harley-davidson,heritage softail classic,2017,Touring,3.9,1690,78,125,V2,four-stroke,6-speed,98.4,111.1,18.93,Injection. Electronic Sequential Port Fuel Injection (ESPFI),Double Overhead Cams/Twin Cam (DOHC),Air,Belt,333,1635,690,Single disc. ABS. 4-piston.,Single disc. ABS. 2-piston.,MT90-B16,150/80-B16,Telescopic fork,Twin shocks,"Vivid Black, Black Quartz, Superior Blue, Black Hills Gold/Black Quartz, Crushed Ice Pearl/Frosted Teal Pearl, Mysterious Red Sunglo/Velocity Red Sunglo, Bonneville Blue/Phatom Blue",Touring,78,125,1690,734.1384599999999,27.165354330708663,5.00077596,3.9,0.10624698779573544,0.046153846153846156,78,3.192157238583213,60,14.450393410578485,100,50,57.81259835264463,4
harley-davidson,iron 883,2022,Custom / cruiser,NA,883,51,73,V2,four-stroke,6-speed,76.2,96.8,12.5,Injection. Electronic Sequential Port Fuel Injection (ESPFI),NA,Air,Belt,247,1515,653,"Single disc. Optional ABS, dual piston","Single disc. Optional ABS, dual piston",100/90-B19,150/80-B16,Telescopic fork,Twin shocks.,"Black Denim, Gunship Gray, White Sand Pearl
 
 

 
 
",Cruiser,51,73,883,544.5411399999999,25.708661417322837,3.30215,3.5,0.09365683555148838,0.057757644394110984,70,4.398236349117465,60,12.645696981826482,40,60,45.66142424545662,1
